017.00;53.00;020.00;42.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;42.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;42.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;42.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;42.00;
017.00;53.00;020.00;43.00;
017.00;53.00;020.00;42.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;55.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;42.00;
017.00;54.00;020.00;43.00;
017.00;55.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;55.00;020.00;43.00;
017.00;54.00;020.00;43.00;
017.00;55.00;020.00;43.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;43.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;43.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;43.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;43.00;
016.00;56.00;020.00;43.00;
016.00;56.00;020.00;42.00;
017.00;55.00;020.00;42.00;
017.00;55.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;43.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;43.00;
016.00;56.00;020.00;43.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;43.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;020.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;43.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;56.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;018.00;43.00;
016.00;57.00;018.00;43.00;
016.00;57.00;019.00;42.00;
016.00;57.00;019.00;42.00;
016.00;57.00;018.00;43.00;
016.00;57.00;019.00;42.00;
016.00;58.00;018.00;43.00;
016.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
016.00;57.00;018.00;43.00;
016.00;57.00;018.00;43.00;
016.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
016.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
016.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
016.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;57.00;018.00;43.00;
015.00;58.00;018.00;43.00;
